videoFile,groundTruthWords,predictedWords,Noun,Adverb,Adjective,Verb,Pointers,others,woodward,swadesh
signer0_sample120_color.mp4,['pillow'],"['AREA' 'BALL' 'BEDROOM' 'BRITAIN' 'CARAVAN' 'CHILD' 'COMMUNICATE'
 'CONFUSE' 'DEAF' 'HEAR' 'HOUSE' 'LOW' 'MAYBE' 'PUSH' 'RELAX' 'SLEEP'
 'SPREAD' 'TENT' 'THEORY']",['pillow'],[],[],[],[],[],[],[]
signer0_sample1222_color.mp4,['hour'],"['AREA' 'ARRANGE' 'BLUE' 'DOCTOR' 'FATHER' 'FRIDAY' 'IRELAND' 'LOW'
 'MARRY' 'POLICE' 'PROBLEM' 'SPREAD' 'THEATRE' 'TIME']",['hour'],[],[],[],[],[],[],[]
signer0_sample1021_color.mp4,['I'],"['BAD' 'CHILD' 'DISAPPOINT' 'FEEL' 'GO' 'HOME' 'LOOK' 'LOW' 'MORNING'
 'SAY' 'SHOULDER' 'TOUCH']",[],[],[],[],['I'],[],[],['I']
signer0_sample1325_color.mp4,['god_preserve'],['BEHAVIOUR' 'DOOR' 'FRIEND' 'FRIGHTENED' 'FULL' 'POOR' 'SPOUSE' 'WORK'],['god_preserve'],[],[],[],[],[],[],[]
signer0_sample1118_color.mp4,['petrol'],"['AREA' 'ARRANGE' 'AUDIENCE' 'BELFAST' 'BIG' 'BRITAIN' 'CLOTHES' 'EXPAND'
 'LOW' 'PREGNANT' 'RAIN' 'RELAX' 'SPREAD' 'SURPRISE' 'UNIT']",['petrol'],[],[],[],[],[],[],[]
signer0_sample1126_color.mp4,['egg'],"['ARRANGE' 'AUDIENCE' 'BEACH' 'BIG' 'BODY' 'CLOTHES' 'EXPAND' 'FREE'
 'HEALTHY' 'LONELY' 'RELAX' 'SPREAD' 'TENT' 'UPWARD']",['egg'],[],[],[],[],[],['egg'],['egg']
signer0_sample35_color.mp4,['past'],['CALLISTHENICS' 'ETHNIC' 'HOT' 'PAST' 'PLENTY' 'SCHOOL' 'SINCE' 'TOUCH'],['past'],[],[],[],[],[],[],[]
signer0_sample224_color.mp4,['smell'],"['AREA' 'BRITAIN' 'FARM' 'FBUOY' 'FOREIGN' 'GRAB' 'LOOK' 'LOW' 'MOVE'
 'SIZE']",['smell'],[],[],[],[],[],[],[]
signer0_sample1107_color.mp4,['tree'],"['AREA' 'ASK' 'BAD' 'BIG' 'BRITAIN' 'CHILD' 'DARTS' 'EIGHT' 'FAMOUS'
 'FIVE' 'FOREIGN' 'HEAR' 'LIVE' 'LOW' 'MOVE' 'NOTHING' 'PERFECT' 'SETTLE'
 'SPREAD' 'TEA' 'TEN' 'THREE']",['tree'],[],[],[],[],[],['tree'],['tree']
signer0_sample1139_color.mp4,['difficult'],"['ACT' 'BAD' 'BODY' 'BORN' 'CLOTHES' 'COW' 'FINISH' 'HEALTHY' 'HORRIBLE'
 'LEG' 'LOW' 'PARTY' 'PERFECT' 'STUBBORN' 'WAIT' 'WOW']",[],[],['difficult'],[],[],[],[],[]
signer0_sample1304_color.mp4,['always'],"['ACT' 'ARRANGE' 'BAD' 'BRITAIN' 'FAMOUS' 'FINISH' 'FLOCK' 'HORRIBLE'
 'HOTEL' 'LOW' 'NOTHING' 'PANIC' 'PARTY' 'PERFECT' 'SETTLE' 'SHEET'
 'SPREAD']",[],['always'],[],[],[],[],[],[]
signer0_sample400_color.mp4,['comb'],"['BIRTHDAY' 'BLACK' 'BRAINY' 'EMIT' 'FARM' 'FOREIGN' 'KNOW' 'LIVE'
 'REMEMBER']",['comb'],[],[],[],[],[],[],[]
signer0_sample14_color.mp4,['be_pleased'],"['ARRANGE' 'AUDIENCE' 'BIG' 'BODY' 'CLOTHES' 'EVALUATE' 'EXPAND' 'FREE'
 'RAIN' 'RELAX' 'RICH' 'SURPRISE' 'TIRED']",[],[],[],['be_pleased'],[],[],[],[]
signer0_sample205_color.mp4,['star'],"['AREA' 'ARRANGE' 'BRITAIN' 'EXPAND' 'GESTURE' 'LOW' 'SLEEP' 'SPREAD'
 'TOP']",['star'],[],[],[],[],[],['star'],['star']
signer0_sample101_color.mp4,['alone'],"['AEROPLANE' 'AREA' 'BAD' 'BIG' 'BRITAIN' 'DEAF' 'FBUOY' 'HEAR' 'KNOW'
 'LOOK' 'NAME' 'PERSON' 'REMEMBER' 'THINK' 'WANT']",[],['alone'],[],[],[],[],[],[]
signer0_sample302_color.mp4,['sugar'],['BOY' 'DEAF' 'EASY' 'HEAR' 'LONDON' 'LOOK' 'PEOPLE' 'THINK' 'YESTERDAY'],['sugar'],[],[],[],[],[],[],[]
signer0_sample1000_color.mp4,['request'],['AREA' 'CLOTHES' 'ENOUGH' 'GO' 'READY' 'WANT' 'WATER' 'WOW'],['request'],[],[],[],[],[],[],[]
signer0_sample1203_color.mp4,['heavy'],"['ARRANGE' 'BRITAIN' 'CLOTHES' 'COW' 'EVALUATE' 'HOLIDAY' 'LONELY' 'LOW'
 'RICH' 'SCALES' 'SPREAD' 'SURPRISE' 'TEN']",[],[],['heavy'],[],[],[],['heavy'],[]
signer0_sample286_color.mp4,['stain'],"['AREA' 'BREATHE' 'DOCTOR' 'EMOTION' 'IRELAND' 'LIKE' 'LOOK' 'PARK'
 'PRESIDENT' 'READY' 'SURPRISE' 'WANT' 'WATER']",['stain'],[],[],[],[],[],[],[]
signer0_sample1162_color.mp4,['pillow'],"['ACCOMMODATION' 'ARRANGE' 'BALL' 'BEDROOM' 'BRITAIN' 'CARAVAN' 'EXPAND'
 'GESTURE' 'GROUP' 'LOW' 'PUSH' 'SLEEP' 'SPREAD' 'TENT' 'TIRED']",['pillow'],[],[],[],[],[],[],[]
signer0_sample260_color.mp4,['teapot'],"['ADULT' 'BACK' 'BASE' 'BROWN' 'CHRISTMAS' 'FOREIGN' 'GAME' 'INATTENTION'
 'MAKE' 'PAST' 'PROBLEM' 'TIME' 'TOUCH' 'TRAIN']",['teapot'],[],[],[],[],[],[],[]
signer0_sample1184_color.mp4,['glove'],"['AREA' 'ARRANGE' 'CLOSED' 'COMPUTER' 'COVER' 'PAYMENT' 'SETTLE' 'SPREAD'
 'UNIT']",['glove'],[],[],[],[],[],[],[]
signer0_sample1280_color.mp4,['if_only'],"['BACK' 'BAD' 'BIRTHDAY' 'BLACK' 'ETHNIC' 'FRANCE' 'HEAR' 'KNOW'
 'REMEMBER' 'TYPICAL']",[],['if_only'],[],[],[],[],[],[]
signer0_sample367_color.mp4,['married'],"['AMERICA' 'ARRANGE' 'BIG' 'BODY' 'BOX' 'CLOTHES' 'EXPAND' 'GROUP' 'RELAX'
 'SPREAD' 'TENT' 'UNIT']",[],[],['married'],[],[],[],[],[]
signer0_sample359_color.mp4,['friend'],['AMERICA' 'ARRANGE' 'BELFAST' 'EXPAND' 'GROUP' 'LOW' 'MEANING' 'SPREAD'],['friend'],[],[],[],[],[],[],[]
signer0_sample1083_color.mp4,['bed'],"['ACCOMMODATION' 'ARRANGE' 'BALL' 'BELFAST' 'BIG' 'BRITAIN' 'CARAVAN'
 'COMMUNICATE' 'EXPAND' 'FENCE' 'FLOCK' 'GROUP' 'HOUSE' 'QUIET' 'SLEEP'
 'SPREAD' 'TENT' 'UNIT']",['bed'],[],[],[],[],[],[],[]
signer0_sample164_color.mp4,['wallet'],"['ARRANGE' 'BEACH' 'BIG' 'BODY' 'CLOTHES' 'EXPAND' 'PREGNANT' 'RELAX'
 'UNIT']",['wallet'],[],[],[],[],[],[],[]
signer0_sample381_color.mp4,['pastrami'],"['AREA' 'ARRANGE' 'BELFAST' 'CHAIR' 'CHILD' 'ESCAPE' 'LOW' 'PANIC'
 'PRACTISE' 'SETTLE' 'SPREAD' 'SURROUNDINGS' 'UNIVERSAL']",['pastrami'],[],[],[],[],[],[],[]
signer0_sample1266_color.mp4,['unwise'],"['BAD' 'BRITAIN' 'FBUOY' 'HEAR' 'KNOW' 'LOW' 'MIND' 'MOVE' 'NAME'
 'NOTHING' 'RANKING' 'REMEMBER' 'THINK' 'THROW' 'UNDERSTAND' 'WANT']",['unwise'],[],[],[],[],[],[],[]
signer0_sample1258_color.mp4,['lake'],"['ARRANGE' 'AUDIENCE' 'BIG' 'BLACK' 'BOY' 'EXPAND' 'FLOCK' 'KNOW' 'LIVE'
 'LOVELY' 'MAN' 'NICE' 'RAIN' 'RELAX' 'SISTER' 'SPREAD' 'UNIT']",['lake'],[],[],[],[],[],[],[]
signer0_sample182_color.mp4,['mince'],"['AREA' 'BELFAST' 'BRITAIN' 'CHAIR' 'DECREASE' 'ENOUGH' 'LOW' 'RELAX'
 'SETTLE' 'TALL']",['mince'],[],[],[],[],[],[],[]
signer0_sample1065_color.mp4,['smell'],['AREA' 'BAD' 'BRITAIN' 'CHILD' 'LOOK' 'LOW' 'MAYBE' 'SPEECH'],['smell'],[],[],[],[],[],[],[]
signer0_sample1014_color.mp4,['star'],"['AREA' 'ARRANGE' 'AUDIENCE' 'BIG' 'CARAVAN' 'EXPAND' 'GROUP' 'HOUSE'
 'LOW' 'MEANING' 'SPREAD' 'TENT']",['star'],[],[],[],[],[],['star'],['star']
signer0_sample1229_color.mp4,['lightweight'],"['ANYTHING' 'BODY' 'CLOTHES' 'EVALUATE' 'HEAVY' 'PLAY' 'SCALES' 'SETTLE'
 'TIRED']",['lightweight'],[],[],[],[],[],[],[]
signer0_sample1217_color.mp4,['yesterday'],"['AREA' 'BRITAIN' 'CHILD' 'DEAF' 'ETHNIC' 'HEAR' 'HEARING' 'LONDON' 'LOW'
 'PAST' 'SETTLE' 'THINK' 'TOUCH' 'YESTERDAY']",['yesterday'],[],[],[],[],[],[],[]
signer0_sample115_color.mp4,['existing'],"['AREA' 'BELFAST' 'BRITAIN' 'CHILD' 'DECREASE' 'ENOUGH' 'FAMILY' 'LOW'
 'READY' 'RELAX']",[],[],[],['existing'],[],[],[],[]
signer0_sample328_color.mp4,['book'],"['BALL' 'EVALUATE' 'EVERYTHING' 'FENCE' 'GROUP' 'HOUSE' 'INTERVAL' 'NEW'
 'NIGHT' 'RESPECT' 'SCALES' 'SHOW' 'SMALL' 'STADIUM' 'THANK']",['book'],[],[],[],[],[],[],[]
signer0_sample316_color.mp4,['topple'],"['AREA' 'ARRANGE' 'BELFAST' 'BRITAIN' 'CHILD' 'FAMILY' 'GO' 'LOW' 'PANIC'
 'PAST' 'RELAX' 'SETTLE' 'SPREAD']",['topple'],[],[],[],[],[],[],[]
signer0_sample211_color.mp4,['no'],['BACK' 'COME'],[],[],[],[],['no'],[],[],[]
signer0_sample1113_color.mp4,['teacher'],"['AREA' 'BAD' 'BRITAIN' 'CHILD' 'COMMUNIST' 'FOREIGN' 'HEAR' 'LOW' 'MAYBE'
 'NOTHING' 'REMEMBER' 'SETTLE' 'SPEECH' 'SPREAD' 'TOUCH' 'TYPICAL']",['teacher'],[],[],[],[],[],[],[]
signer0_sample1310_color.mp4,['kin'],"['ALLOW' 'BODY' 'BUILD' 'CLOTHES' 'DANCE' 'FALL' 'FREE' 'HURT' 'LONDON'
 'MIX' 'READY' 'RELAX' 'TIRED']",['kin'],[],[],[],[],[],[],[]
signer0_sample1272_color.mp4,['date'],"['AREA' 'ARRIVE' 'BRITAIN' 'CHILD' 'FINISH' 'LEG' 'LOW' 'MOTHER'
 'PRACTISE' 'SATURDAY' 'SELL' 'SETTLE' 'TIDY' 'WRITE' 'YOUNG']",['date'],[],[],[],[],[],[],[]
signer0_sample395_color.mp4,['sibling'],"['ALRIGHT' 'CALLISTHENICS' 'FANTASTIC' 'FINISH' 'ILL' 'LAST' 'PARTY' 'SIX'
 'WORSE']",[],[],[],['sibling'],[],[],[],[]
signer0_sample1071_color.mp4,['wednesday'],"['BAD' 'BOSS' 'BRITAIN' 'CHILD' 'DEAF' 'GIRL' 'HEAR' 'HEARING' 'KNOW'
 'LEG' 'LOOK' 'LOW' 'PEOPLE' 'REMEMBER' 'SPREAD' 'THINK']",['wednesday'],[],[],[],[],[],[],[]
signer0_sample196_color.mp4,['cotton'],"['BEHAVIOUR' 'BODY' 'BORN' 'BUILD' 'CLOTHES' 'DEPTH' 'DOOR' 'EVALUATE'
 'EXPAND' 'HEAVY' 'LOW' 'MANAGE' 'PERIODIC' 'WAR']",['cotton'],[],[],[],[],[],[],[]
signer0_sample373_color.mp4,['potato'],"['BOY' 'DEAF' 'EASY' 'ENOUGH' 'HEAR' 'HEARING' 'LOOK' 'MAN' 'MAYBE'
 'PEOPLE' 'SAY' 'THINK']",['potato'],[],[],[],[],[],[],[]
signer0_sample1294_color.mp4,['police'],"['ARMY' 'BREATHE' 'CLOTHES' 'DOOR' 'EMOTION' 'ENOUGH' 'EXCITED' 'FREE'
 'FRIGHTENED' 'LIKE' 'LIVE' 'LOW' 'READY' 'RELAX' 'SLEEP' 'TENT' 'TIRED'
 'WAR' 'WATER']",['police'],[],[],[],[],[],[],[]
signer0_sample170_color.mp4,['absent'],"['AREA' 'BORING' 'BRITAIN' 'DECREASE' 'ENOUGH' 'GO' 'LOW' 'MAYBE' 'SCHOOL'
 'SETTLE' 'TALL' 'TOUCH' 'WALL']",['absent'],[],[],[],[],[],[],[]
signer0_sample1097_color.mp4,['sauce'],"['AREA' 'BAD' 'BRITAIN' 'CHILD' 'DECREASE' 'ENOUGH' 'LOOK' 'LOW' 'MAYBE'
 'MORNING' 'READY' 'SHOULDER' 'TOUCH' 'WAIT' 'WATER' 'YOUNG']",['sauce'],[],[],[],[],[],[],[]
signer0_sample274_color.mp4,['memorize'],['AREA' 'BRITAIN' 'CHILD' 'FARM' 'FOREIGN' 'LOW' 'MAYBE' 'SIZE'],['memorize'],[],[],[],[],[],[],[]
signer0_sample1190_color.mp4,['apologize'],"['BALL' 'COMMUNICATE' 'GROUP' 'HOUSE' 'PRAY' 'PUSH' 'READY' 'RELAX'
 'SLEEP' 'TENT' 'TIRED']",[],[],[],['apologize'],[],[],[],[]
signer0_sample1148_color.mp4,['doctor'],['AREA' 'BRITAIN' 'CHAIR' 'FLOCK' 'LOW' 'RELAX'],['doctor'],[],[],[],[],[],[],[]
signer0_sample292_color.mp4,['escape'],['AREA' 'CHILD' 'FAMILY' 'GO' 'LIVE' 'LOW' 'MORNING' 'PARK' 'SINCE'],['escape'],[],[],[],[],[],[],[]
signer0_sample1176_color.mp4,['sweet'],"['BREATHE' 'BRITAIN' 'DEAF' 'HEAR' 'LIVE' 'LOOK' 'READY' 'RELAX'
 'SURPRISE' 'THINK' 'TIRED' 'WANT' 'WONDERFUL']",['sweet'],[],[],[],[],[],[],[]
signer0_sample255_color.mp4,['yes'],"['ACT' 'BAD' 'BRITAIN' 'CHILD' 'CLOSED' 'FLOCK' 'GO' 'HEAR' 'HOME' 'LEG'
 'LOW' 'NOTHING' 'PARTY' 'PERFECT' 'SPREAD' 'TOUCH']",['yes'],[],[],[],[],[],[],[]
signer0_sample1157_color.mp4,['tongs'],['AREA' 'BAD' 'FEEL' 'GO' 'GOOD' 'LIVE' 'LOOK' 'NOTHING'],['tongs'],[],[],[],[],[],[],[]
signer0_sample1169_color.mp4,['crossroads'],"['AREA' 'ARRANGE' 'BELFAST' 'BRITAIN' 'CHILD' 'DECREASE' 'FARM' 'FLOCK'
 'FOREIGN' 'MAYBE' 'MOVE' 'PARK' 'SHOUT' 'SPREAD']",['crossroads'],[],[],[],[],[],[],[]
signer0_sample1050_color.mp4,['wood'],"['AREA' 'BRITAIN' 'CHILD' 'DECORATE' 'FOREIGN' 'GO' 'HOME' 'LOW' 'NOTHING'
 'SHOULDNT' 'SLOW' 'STRAIGHTAWAY' 'TALL' 'WORK']",['wood'],[],[],[],[],[],['wood'],[]
signer0_sample1253_color.mp4,['voice'],"['ACCOMMODATION' 'ALWAYS' 'BRITAIN' 'CHILD' 'KNOW' 'LOOK' 'NICE' 'NUMBER'
 'PERSON' 'PREFER' 'REMEMBER' 'SISTER' 'THINK']",['voice'],[],[],[],[],[],[],[]
signer0_sample189_color.mp4,['fork'],"['AMERICA' 'AREA' 'ARRANGE' 'BORN' 'CLOTHES' 'GO' 'LONELY' 'LOVE' 'LOW'
 'MEANING' 'POOR' 'PREGNANT' 'READY' 'RELAX' 'SPREAD' 'SURPRISE' 'WANT'
 'WAR' 'WEDNESDAY']",['fork'],[],[],[],[],[],[],[]
signer0_sample151_color.mp4,['bed'],"['ACT' 'AGES' 'ARRANGE' 'BIG' 'CARAVAN' 'EXPAND' 'FAMOUS' 'FLOCK'
 'GESTURE' 'GROUP' 'NOTHING' 'PARTY' 'PERFECT' 'QUIET' 'REDUCE' 'SHEET'
 'SPREAD' 'WEATHER']",['bed'],[],[],[],[],[],[],[]
signer0_sample352_color.mp4,['fork'],"['AREA' 'CHILD' 'FAMILY' 'LOW' 'MOTHER' 'PLAN' 'READY' 'RELAX' 'STILL'
 'TELEVISION' 'WALK']",['fork'],[],[],[],[],[],[],[]
signer0_sample1088_color.mp4,['mirror'],"['AREA' 'ARRANGE' 'BRITAIN' 'CHILD' 'DEAF' 'ETHNIC' 'HEAR' 'LOW' 'MAYBE'
 'MUM' 'PAST' 'REMEMBER' 'SCHOOL' 'SETTLE' 'SLEEP' 'SPREAD']",['mirror'],[],[],[],[],[],[],[]
signer0_sample230_color.mp4,['rent'],"['BABY' 'BEHAVIOUR' 'BOAT' 'BODY' 'BORN' 'CLOTHES' 'DEPTH' 'DOOR' 'GOOD'
 'LEAVE' 'MANAGE' 'POOR' 'SINCE' 'WOW']",['rent'],[],[],[],[],[],[],[]
signer0_sample21_color.mp4,['married'],"['BODY' 'BORN' 'CLOTHES' 'EXCITED' 'EXPAND' 'FREE' 'HEALTHY' 'LOSE' 'LOW'
 'RELAX' 'SPREAD' 'TIRED' 'UPWARD']",[],[],['married'],[],[],[],[],[]
signer0_sample1331_color.mp4,['baby'],"['AUDIENCE' 'BIG' 'BODY' 'CALLISTHENICS' 'CLOTHES' 'EVALUATE' 'LOW' 'PAST'
 'RELAX' 'RICH' 'SINCE' 'STADIUM' 'TENT' 'UPWARD']",['baby'],[],[],[],[],[],[],[]
signer0_sample1132_color.mp4,['promise'],"['DRINK' 'FBUOY' 'IRELAND' 'KNOW' 'LIKE' 'LIVE' 'MAN' 'NICE' 'NUMBER'
 'PEOPLE' 'READY' 'SHOUT' 'SISTER' 'SURPRISE' 'WANT']",['promise'],[],[],[],[],[],[],[]
signer0_sample1236_color.mp4,['bridge'],"['ARRANGE' 'BEDROOM' 'BRITAIN' 'CHECK' 'CHILD' 'CLOTHES' 'COMMUNICATE'
 'DEAF' 'HEAR' 'HOLIDAY' 'HOLLAND' 'HOUSE' 'LOW' 'RELAX' 'SLEEP' 'TEACH'
 'TENT' 'TIRED']",['bridge'],[],[],[],[],[],[],[]
signer0_sample1208_color.mp4,['sweet'],"['BORN' 'BRITAIN' 'CHILD' 'CLOTHES' 'DEAF' 'EASY' 'GIRL' 'HEAR' 'HEARING'
 'LOOK' 'LOW' 'READY' 'SAY' 'SISTER' 'SURPRISE' 'THINK' 'TIRED' 'WANT'
 'WONDERFUL']",['sweet'],[],[],[],[],[],[],[]
signer0_sample1035_color.mp4,['glass'],"['AGE' 'CHILD' 'EIGHT' 'FIFTEEN' 'FIVE' 'FIVE^ZERO' 'FOUR' 'LEG' 'LOW'
 'NINE' 'RISE' 'TEN' 'THREE']",['glass'],[],[],[],[],[],[],[]
signer0_sample337_color.mp4,['tax'],"['AREA' 'BELFAST' 'CHAIR' 'CHILD' 'ESCAPE' 'PARK' 'PRESIDENT' 'SETTLE'
 'SPREAD' 'SURROUNDINGS' 'TERRIFIED' 'WALK']",['tax'],[],[],[],[],[],[],[]
signer0_sample309_color.mp4,['dog'],"['AREA' 'BALL' 'BIG' 'BORN' 'DAMAGE' 'GO' 'MANY' 'MEANING' 'NOTHING'
 'RISE' 'SPREAD']",['dog'],[],[],[],[],[],['dog'],['dog']
signer0_sample134_color.mp4,['telephone'],"['AREA' 'BRITAIN' 'CHILD' 'DECREASE' 'ENOUGH' 'ETHNIC' 'GO' 'LOW' 'MAYBE'
 'READY']",['telephone'],[],[],[],[],[],[],[]
signer0_sample1257_color.mp4,['wednesday'],['BAD' 'DEAF' 'HEAR' 'HEARING' 'KNOW' 'LOOK' 'REMEMBER' 'SISTER' 'THINK'],['wednesday'],[],[],[],[],[],[],[]
signer0_sample1269_color.mp4,['how'],['BECKON' 'PAST' 'SINCE' 'WOW'],[],[],[],[],[],[],['how'],[]
signer0_sample1054_color.mp4,['tomorrow'],"['AREA' 'BAD' 'BIRTHDAY' 'CHILD' 'ENOUGH' 'HORRIBLE' 'KNOW' 'LOW' 'MAYBE'
 'MORNING' 'PERHAPS' 'RIGHT' 'SCOTLAND' 'TOUCH' 'TYPICAL']",['tomorrow'],[],[],[],[],[],[],[]
signer0_sample356_color.mp4,['fork'],['AMERICA' 'AREA' 'BIG' 'BRITAIN' 'EXPAND' 'GROUP' 'RELAX'],['fork'],[],[],[],[],[],[],[]
signer0_sample368_color.mp4,['band-aid'],"['ALLOW' 'ARRANGE' 'ATTACK' 'AUDIENCE' 'BEACH' 'BIG' 'CHILD' 'CRY'
 'EXCITED' 'EXPAND' 'LONELY' 'MEAL' 'PRIEST' 'RELAX' 'ROOM' 'SNOOKER'
 'SPREAD']",['band-aid'],[],[],[],[],[],[],[]
signer0_sample155_color.mp4,['bed'],"['ACT' 'ARRANGE' 'BELFAST' 'BRITAIN' 'CARAVAN' 'COMMUNICATE' 'EXPAND'
 'FLOCK' 'LOSE' 'LOW' 'PANIC' 'PARTY' 'PERFECT' 'QUIET' 'SLEEP' 'SPEECH'
 'SPREAD' 'TEACH' 'TENT' 'UPWARD']",['bed'],[],[],[],[],[],[],[]
signer0_sample251_color.mp4,['difficult'],"['ACT' 'ARRANGE' 'AVOID' 'BAD' 'BRITAIN' 'CHAIR' 'CLOTHES' 'FINISH'
 'FLOCK' 'HORRIBLE' 'LOSE' 'LOW' 'PARTY' 'PERFECT' 'SHEET' 'STUBBORN'
 'TEACH' 'TIRED' 'WAIT']",[],[],['difficult'],[],[],[],[],[]
signer0_sample1350_color.mp4,['thanks'],"['ANYTHING' 'AREA' 'ATTENTION' 'BIG' 'CHILD' 'DIFFERENT' 'ENGLAND'
 'EVALUATE' 'FAMILY' 'LOOK' 'MANY' 'PLUS' 'READY' 'SPREAD' 'TOP' 'TRY'
 'WITHOUT' 'YOUNG']",['thanks'],[],[],[],[],[],[],[]
signer0_sample289_color.mp4,['potato'],['BOY' 'DEAF' 'EASY' 'HEARING' 'PEOPLE' 'THINK' 'YESTERDAY'],['potato'],[],[],[],[],[],[],[]
signer0_sample1153_color.mp4,['telephone'],['AREA' 'CHILD' 'DECREASE' 'ENOUGH' 'LOW' 'TOUCH'],['telephone'],[],[],[],[],[],[],[]
signer0_sample1031_color.mp4,['sad'],['BRITAIN' 'DEAF' 'KNOW' 'LIVE' 'LOOK' 'LOW' 'REMEMBER' 'SLEEP'],['sad'],[],[],[],[],[],[],[]
signer0_sample1232_color.mp4,['always'],"['ACT' 'ARRANGE' 'BAD' 'CLOTHES' 'EXPAND' 'FAMOUS' 'FLOCK' 'HOLIDAY'
 'HOLLAND' 'HORRIBLE' 'LOW' 'NOTHING' 'PANIC' 'PARTY' 'PERFECT' 'QUIET'
 'SETTLE' 'SHEET' 'SPREAD' 'TITLE' 'WEATHER']",[],['always'],[],[],[],[],[],[]
signer0_sample130_color.mp4,['hungry'],['AREA' 'ARRANGE' 'BELFAST' 'BRITAIN' 'CHILD' 'PANIC' 'SETTLE' 'SPREAD'],['hungry'],[],[],[],[],[],[],[]
signer0_sample333_color.mp4,['free'],"['ARRANGE' 'ATTENTION' 'AUDIENCE' 'BEACH' 'BIG' 'EXPAND' 'GROUP' 'RAIN'
 'REDUCE' 'RELAX' 'SETTLE' 'SHEET' 'SPREAD']",[],[],['free'],[],[],[],[],[]
signer0_sample234_color.mp4,['rent'],['AMERICA' 'BOAT' 'DOOR' 'POOR' 'PREGNANT' 'UNIT' 'WAR' 'WEDNESDAY'],['rent'],[],[],[],[],[],[],[]
signer0_sample25_color.mp4,['hurry'],"['ARRANGE' 'CHAIR' 'CHILD' 'CLOTHES' 'EXPAND' 'HOUSE' 'LOW' 'READY'
 'RELAX' 'SATURDAY' 'SPOUSE' 'TALK' 'TIRED' 'TOP' 'WEEK']",['hurry'],[],[],[],[],[],[],[]
signer0_sample1136_color.mp4,['photograph'],"['ACCOMMODATION' 'ARRANGE' 'AUDIENCE' 'BRITAIN' 'CLOTHES' 'EXPAND' 'GRAB'
 'HOTEL' 'LOW' 'SLEEP' 'SPREAD']",['photograph'],[],[],[],[],[],[],[]
